id,seed,method,rho,r,h,M,S,cfp_f1_percent,oct_f1_percent,mean_branch_f1_percent,fused_f1_percent,cfp_gain_pp,oct_gain_pp,mean_gain_pp,best_epoch,stop_epoch,total_parameters,stored_bridge_parameters,effective_bridge_parameters,training_gpu_minutes,peak_process_mib,summary_sha256,predictions_sha256,checkpoint_sha256,parent_cfp_sha256,parent_oct_sha256
seed3418_svd_self_rho1_16,3418,SVD / self only,1/16,16,512,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,47484292,3145728,1572864,2.444413590799983,7906,a1a9a89d476778529820a276a62b9229208b29fd18054b1e27f0e705eacff91c,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,48052093eca262b66294b13280f6d979839f93db4c663cfedcc1949c3fa1c49c,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_scrambled_rho1_16,3418,SVD / scrambled Radon,1/16,16,512,32,64,65.81243496060472,65.95353117092247,65.8829830657636,68.91891891891892,-0.06555396823166859,1.7659769546050796,0.8502114931867055,5,11,47484292,3145728,3145728,3.2400849894832695,7906,ea9eef97acf4dc37725d3feb5e857769a3c0257c1491c1345f3e3c96bf35ca44,0100add39fbdc933ca1b4c5bb09002b5bcdcf522bb3e65c5fce8eb0f3e6d6d51,e4a30bb322cdfb4b9d69fa59fc5f0fd8888a7af4996106ccede520707e633170,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_resample_rho1_16,3418,SVD / linear resampling,1/16,16,512,N/A (packing32),64,66.83738796414853,64.1744690568623,65.50592851050541,69.23955371315678,0.9593990353121455,-0.013085159455087592,0.47315693792852187,10,14,47484292,3145728,3145728,3.8443380954500754,7848,70e7ce08f8faca1ed19ae05a007fc0ab8083adbf5a3b0e871c6572faf59f8625,ffaaaedf58e85342ca83ec1905d04e7ba57af0b7b16c03c703df813431c11ba7,37ce3f51a43355f18024f5d25c45406b4b6726f693ab7e170a4a4f6b3e23708d,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_radon_rho1_16,3418,Random QR / Radon,1/16,16,512,32,64,65.53424657534246,67.22636319015604,66.38030488274924,68.91749988586038,-0.3437423534939228,3.0388089738386412,1.3475333101723521,9,15,47484292,3145728,3145728,6.965802407066682,7906,e98847bec621ff6bf504ea66e85ea3e899d2df3cab968e1d162b9b794f5dce8f,aed6fe5539949d8599cadb320df1f8b7b958e78decc7422f9cb20ddccb4bb2ee,2ed360db75a5eda1fb2a305acf8f09f12d8e26aa836535011ba6490bfc18b1c9,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_learned_rho1_8,3418,Learned CM,1/8,N/A,1024,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,90475908,46137344,46137344,7.0472982808500095,8662,c8c84360b1257bbed3cbd8eec772c3374e59aadbc8a843d25471cf3ea50908e0,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,b39846d2902e6b2c08b91a8f243fcedbbf54142afd661f189d4e7c4a896b8a8b,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_radon_rho1_8,3418,SVD / Radon,1/8,32,1024,32,64,68.09759677123463,67.41882223445239,67.75820950284351,66.41567818463126,2.219607842398247,3.2312680181349975,2.7254379302666223,14,20,56921476,12582912,12582912,5.931498056350028,8012,eccf9cbf57752635af55ff8fedfe8b0d36163c319ccf060c0446e0d7663db553,aee1a3bd2ba2c972f669ae05207d4a6c985437366ade5d1498a67f2f6d37a0c2,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_self_rho1_8,3418,SVD / self only,1/8,32,1024,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,56921476,12582912,6291456,2.5329672947333166,8012,02f2844493cd80ef22ffc5ad6d675d22f3f802ead54160dbb7f5d628375bb34a,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,b48e772c5245e18b5fe27aae949474190291668fc5e6500796dac007bf3bb91f,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_scrambled_rho1_8,3418,SVD / scrambled Radon,1/8,32,1024,32,64,65.19912792356774,68.19096396561186,66.6950459445898,69.24798209861744,-0.6788610052686437,4.0034097492944625,1.6622743720129023,9,13,56921476,12582912,12582912,6.482395437383335,8012,f6ee8c9b26e42e9d47fc8ce427be00fee8533a956978279910d75c06aa20f0da,9a2464983ab0de9ad83401504f45402da56ce7a7f8cc4f544b8c1a0ed9d0be22,749d58c16300620282233619c1d58777be2d880c5880a2e84cb9ef31ee189e8c,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_resample_rho1_8,3418,SVD / linear resampling,1/8,32,1024,N/A (packing32),64,65.87798892883639,65.38249862410566,65.63024377647102,67.16639793246195,0.0,1.1949444077882703,0.597472203894128,12,12,56921476,12582912,12582912,3.4356736782333126,8154,591556504f7a681b50948fc1dd82735c07aaf508640ac38729c73c83eb521362,4597cb66ae27467620c0e0f9129b6b41324143960980afdcac50f35f0f7dae9c,ab617358f9e20d5d2047223974623713187faa30f60c99cca0cd6a8bd9f8731a,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_radon_rho1_8,3418,Random QR / Radon,1/8,32,1024,32,64,67.67481693508523,67.41882223445239,67.54681958476881,68.71323529411765,1.7968280062488446,3.2312680181349975,2.514048012191921,14,20,56921476,12582912,12582912,5.9641650881165935,8012,4410eae6ab749aa19d64b75e473c62b0d5dbe29075ab0c89438d18212d22686b,74e254d9225a0dfe44a2e7889917249f68db5e2c3337b1204580d62da95c76a8,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_learned_rho1_4,3418,Learned CM,1/4,N/A,2048,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,161779076,117440512,117440512,5.40235707134998,9082,29a3e0025f93360538a8c74d5daed629d2a7f06d8c07baa9d2686218df696430,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,f3e9f6e7bbbc08b433825d685a8c4bbd5aca9826ebd154f1690fb2e6fd971aa6,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_radon_rho1_4,3418,SVD / Radon,1/4,64,2048,32,64,68.22002923976609,66.81766186227408,67.51884555102009,67.84337941839055,2.342040310929704,2.6301076459566843,2.4860739784432013,6,12,94670212,50331648,50331648,4.127163945566645,8144,abffc5694d588805ede2ba0422e950d51a9d115237546f4b2898bea3dbd953ea,6287f42b4a574dd12703604e55cf5b17efee36a2e91d52643254e5dd518ec6c6,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_self_rho1_4,3418,SVD / self only,1/4,64,2048,32,64,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,94670212,50331648,25165824,2.8524909193166725,8144,68e195b9edf757afae8fb473e4b7a31cd1f6a7262ad97f292eb54f8f134e3c4c,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,cc5fe7c460303b8f351df88b5f10f59f6739e6e596ed997fbd5de19ec41505b0,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_scrambled_rho1_4,3418,SVD / scrambled Radon,1/4,64,2048,32,64,67.56756756756756,66.87828271294816,67.22292514025787,66.21621621621621,1.6895786387311773,2.6907284966307685,2.19015356768098,9,15,94670212,50331648,50331648,8.516585956383278,8144,5099263c724944ac7bbfafbd0547a8572fe557a967437e437bac02cd64476b14,7eb48c1420a8198ff9840b49d020222e6da6522e10aa2054a702e79cdccc46aa,e05a7d98b9796cd9ec23fc94047bc05eb750c8768824f2896a6708012338e4d9,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_resample_rho1_4,3418,SVD / linear resampling,1/4,64,2048,N/A (packing32),64,67.84337941839055,69.2790257853222,68.56120260185638,70.72003680699332,1.9653904895541672,5.09147156900481,3.5284310292794885,5,11,94670212,50331648,50331648,3.522345198599942,8096,37f373461fd213e5ce228a67f7d86483bda553633fe22c61c07e3618bfe4e3c3,3c4f365322787d3e3b124882c177c311c5e7f24d6db6e97024af9d56e7e79ec1,307ab421e6b1bcefb8579c279e95dd5b470c9888ef99c8bebaedba396fcbf7c7,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_qr_radon_rho1_4,3418,Random QR / Radon,1/4,64,2048,32,64,67.56164383561645,67.90210827901879,67.73187605731762,67.22935570393199,1.6836549067800632,3.7145540627013958,2.6991044847407295,12,18,94670212,50331648,50331648,6.07365675288335,8144,4476d21839340172d87734cc332e1942d19b366da22f57023a973fc61dfb6216,487f0315a1eff44a61f234dd914f4842a9162bab97368da7ab8ff018cc43b17c,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3416_centered_svd_radon_rho1_16,3416,Centered-fit SVD / Radon,1/16,16,512,32,64,67.5305087069793,67.8757068601131,67.7031077835462,69.93208925412316,0.640128393780202,2.740253385437015,1.6901908896086155,8,14,47484292,3145728,3145728,6.714080647899997,7906,c482562b8fbd7cad76e7068328245ece538bf9b0a40e54f70b967ce6fb8b6bd3,e6344acba919264df64f4a1b378d1abe4776691cb48fd77693fb51c24fea7514,8ccc9d61cfa71c18fb8eaa44387a79523b85d36ab74d7e21e4c7f34635900bff,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_self_rho1_16,3416,Centered-fit SVD / self only,1/16,16,512,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,47484292,3145728,1572864,2.409631160966698,7906,c375138f573a542a8057b444fc9ec06b9f92be6a7afbcebcd2f8a97e5c484d68,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,260389c0c54b7cf2fbcf52f63cc9f1215f954af60ab392ec37093a37fdfedc4f,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_scrambled_rho1_16,3416,Centered-fit SVD / scrambled Radon,1/16,16,512,32,64,69.25640586657535,68.09759677123463,68.67700131890498,67.86102062975027,2.3660255533762466,2.9621432965585512,2.664084424967399,10,16,47484292,3145728,3145728,4.588209792150034,7906,987672e280eafbc465560b6619de206a317972b4dca797a5c7332e08975f43ef,c6debaf90507b82ede74f566e3f0eb197a45f04197fa96e8fb76fe5be9d843cc,85494ba89287b7dbfbdeb5b8cec140272742a0d1a7d13ff38a260c09ad40239d,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_resample_rho1_16,3416,Centered-fit SVD / linear resampling,1/16,16,512,N/A (packing32),64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,47484292,3145728,3145728,3.796995611300008,7848,2d72e141a5baa39e6d096ea4a2b78ebcfe41e167409b7b2d23c0f84895521ef8,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,8df8a01423bd688a85db72a5367eb54bb63f616c9c73f4ab4df0dcd95324a73a,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_radon_rho1_8,3416,Centered-fit SVD / Radon,1/8,32,1024,32,64,74.61319427767677,73.30319325044809,73.95819376406243,73.97906177575322,7.722813964477666,8.167739775772006,7.945276870124843,28,28,56921476,12582912,12582912,10.377069130116675,8012,e72a36f1f7455fb5c8bdd1c50676346f12cb5b0fecbc4884e844de21d0149b44,6fc43d2d63bd44d3dc4e8a8cfe66d157e3fdd3f11831b68fc08fb368f516181b,726242eaf683c7c13357c6cf82bc39eb572ab493c27b18493701646f7d1d1430,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_self_rho1_8,3416,Centered-fit SVD / self only,1/8,32,1024,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,56921476,12582912,6291456,2.5151507420333172,8012,9ff170c7c86424b7093eacadd2a67510f65f6765ba4ef617cca62d606fc2218d,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,82895966d08aea3764bb52f52318277a5843f40b1f59f8304a37e0ece8373308,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_scrambled_rho1_8,3416,Centered-fit SVD / scrambled Radon,1/8,32,1024,32,64,70.94063926940639,69.17760410110881,70.0591216852576,68.84923358499199,4.050258956207287,4.042150626432729,4.046204791320008,8,14,56921476,12582912,12582912,4.235574864533313,8012,9c96cb4ed697812c438150b0f2d5bc27ff7c33e0de99cd61e9a04a484f96def9,5c95280fda26e00811e70f3a9e1eb86f95b63b90302600813e2606cc70632b6f,df35561b45fb5004d1b4e6d9105848974a1de4aa3cfdde125f4f9debdfe25ad5,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_resample_rho1_8,3416,Centered-fit SVD / linear resampling,1/8,32,1024,N/A (packing32),64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,56921476,12582912,12582912,2.3725437782166408,8154,a95d4e93dbfe0f7f767b0edfaf44b052fa87ced99eac8b07969a9fb4fa311186,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,b01bfd93a364a2d611e3f62a46ade945d7fb82e61c5bb2500886a7904a8c50c1,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_radon_rho1_4,3416,Centered-fit SVD / Radon,1/4,64,2048,32,64,73.58956760466712,73.52779306549257,73.55868033507986,72.84901852871033,6.6991872914680215,8.39233959081649,7.54576344114227,7,13,94670212,50331648,50331648,7.3904338105333105,8144,6303ceb707ba4e079594cf3b5a797f74056fcb10df479045b4903488ee4d92af,691bbdf8236c8e3e0e5b19a330bb89faa39e045156aaf39b8d3c308d78c29e62,75e45d2e1c5cb06b328db63420d694e2d8853f8ff68d78000cd8b9260eb5989c,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_self_rho1_4,3416,Centered-fit SVD / self only,1/4,64,2048,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,94670212,50331648,25165824,2.8353524038667577,8144,8e739094f536a6dfe8d10e1f31bd5e4b37391fdfa015cd9b681e3950803a0f17,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,85754efa23b018adc9b18f99dbb90a81c08ace07b9c1ca6be5f845608cb9fb8d,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_scrambled_rho1_4,3416,Centered-fit SVD / scrambled Radon,1/4,64,2048,32,64,73.58956760466712,70.59166124224879,72.09061442345796,71.93351230936199,6.6991872914680215,5.456207767572707,6.077697529520378,7,13,94670212,50331648,50331648,4.449710387133382,8144,3b1546ed9a24fa85e5cecb6b129af89052f441ad2357f382b211452dd5ee4903,8138e8ba9bbb15a41abf137a3b357f1f5ce9caa8dc02f33dd6e30066f39b3ab1,7083d0c04ee8476204367315507c5b77b060f2407a48ce276ea8bbdd0d083017,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_centered_svd_resample_rho1_4,3416,Centered-fit SVD / linear resampling,1/4,64,2048,N/A (packing32),64,69.57236842105263,67.82277351214657,68.6975709665996,72.29223744292237,2.6819881078535275,2.687320037470485,2.6846540726620134,5,11,94670212,50331648,50331648,3.490729038516656,8096,e5da44bcaa2a3c288dd5011aae90ba3717e9fa1c6117cd159d18abceb93d5b22,59b8a7f46e92500de90ad89d4f9f67ec8cdd1a76547b73411a48e49a9477528a,2eb920e3c1cbf772d7b51f0f60a87584cb72987e831d895d2dadb0f9179b80bb,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3417_centered_svd_radon_rho1_16,3417,Centered-fit SVD / Radon,1/16,16,512,32,64,68.74627002708533,66.86769005847954,67.80698004278244,71.84344736691307,4.898632281243096,2.6801358421621444,3.789384061702634,18,24,47484292,3145728,3145728,11.151922025516615,7906,7410f307745600a21865365bbdf0f4514a4113999ae9bfea70b32bc9fa5f79bd,edf4fe713485cb9b2d1b1dbf3e37fdf0a0a5b32d391abf1bf86fea4c3aa3f5a2,ca43af615208ac06e0141b473dc628e23b2ac4642fba4e1f4c91540eef983aa1,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_self_rho1_16,3417,Centered-fit SVD / self only,1/16,16,512,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,47484292,3145728,1572864,2.4600950658500853,7906,513b5385e93be48e89b826d7b0cc70ba36407496a9ffb209ce521be645d03b85,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,6471761eb8d046f92ff2ae9a269796c0bf9813282379f970127727cd220a3c91,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_scrambled_rho1_16,3417,Centered-fit SVD / scrambled Radon,1/16,16,512,32,64,64.5266221537408,67.56756756756756,66.04709486065418,67.8757068601131,0.6789844078985681,3.38001335125017,2.0294988795743762,11,17,47484292,3145728,3145728,4.907856960966698,7906,8f3893d36a419580b52edf0cf62e3dc670a0b201d84e527efeb92ae741f3fd16,2ce5e32feb050fd7aaf9a40f38952d72be659381da303abd09c44fc1dacd03f4,68042a832b2363c9288ccf5656fd2eccf23a19841ec675dc24010cbc7c6f4e69,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_resample_rho1_16,3417,Centered-fit SVD / linear resampling,1/16,16,512,N/A (packing32),64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,47484292,3145728,3145728,2.282424186416756,7848,6033c97291da8203a04a79bb7a4bbb0eed8bf2e8d4e69c0d4b2c81049c266aa4,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,ae15d99be2fd733565117cc8d4abff3def5ec3a49dc0cee3e80382b560229cb7,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_radon_rho1_8,3417,Centered-fit SVD / Radon,1/8,32,1024,32,64,68.86775196634352,68.57211357331232,68.71993276982792,68.90614295501256,5.020114220501284,4.384559356994927,4.702336788748113,9,15,56921476,12582912,12582912,7.403341196183222,8012,38913cf51b469c7f4bfb46ff1f3fba93f593f143bd818a4bb6092a06c8f3adfc,7b6e31396ad2a4be58733f845e482d1a38bc03d0d1e33614f436ecf766e51325,26f0db0f6be451090f5db3d3356959b47c2b102888555654aa5bbff215a40344,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_self_rho1_8,3417,Centered-fit SVD / self only,1/8,32,1024,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,56921476,12582912,6291456,2.551150178599831,8012,5359bfc02393a3acc85f094d32154699f8618ecca3b969656d415a4e610d4b59,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a1a7523a84196b874cdda33815aa92473b1f6aabbfeb92ba907c283b5312e962,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_scrambled_rho1_8,3417,Centered-fit SVD / scrambled Radon,1/8,32,1024,32,64,67.56608683741953,68.55200776832125,68.0590473028704,68.22002923976609,3.7184490915772983,4.364453552003852,4.041451321790589,11,17,56921476,12582912,12582912,5.082438262633514,8012,19d52bcdffcc11eacf4abd7b147e094f7b7239c0bf619ab80a9dfae117511e85,902f278f915fcb07a5c80e143cda8ffe2956152c0ca370d0e9b7ed4ef4ab8929,803bc1d4672d94c95ea81ed6b252e28dff7f8b486866499556e085a5ef362366,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_resample_rho1_8,3417,Centered-fit SVD / linear resampling,1/8,32,1024,N/A (packing32),64,64.43569703974093,64.0249495505412,64.23032329514106,65.3125,0.588059293898695,-0.16260466577620036,0.21272731406125445,6,12,56921476,12582912,12582912,4.164004927683466,8154,a035845958795ced6b48ae74efa2643f8113b410615f6b029d2186ecaf7a5175,b9aab85558a32d6fb4404ed614cd91e7d1a1dd3d3d1821711981328e37cd4c4b,2586e955577d1bffdcf278c32dd978cf2f22c1d5f6c604f1673a8a93e1310e56,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_radon_rho1_4,3417,Centered-fit SVD / Radon,1/4,64,2048,32,64,67.77262048020171,69.57236842105263,68.67249445062717,67.84337941839055,3.9249827343594745,5.384814204735235,4.654898469547362,8,14,94670212,50331648,50331648,4.738510771250003,8144,0a8ebdd80e00b1cc9f198f97e73352e6bd54bb38fc371bc032dc3caf852c440c,dcda7aad3968fcdb9fa1b6adeef8f04ab03ed5949492f686ea9494a9fc77f7ba,a05a3acd7b6907172e7d71558313b8f3d3fefd44a2e7c7d95ee4ddcef3375db4,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_self_rho1_4,3417,Centered-fit SVD / self only,1/4,64,2048,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,94670212,50331648,25165824,4.24403368818336,8144,80b7968c78298e14d7dd710fa3b0158764f384471bb4f29b01353f17832b488c,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a47a7ffff4cde73b190947994308e524c224aa91c28b212250e29fb9b5091a26,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_scrambled_rho1_4,3417,Centered-fit SVD / scrambled Radon,1/4,64,2048,32,64,68.91324200913243,62.30444789755932,65.60884495334588,67.12127978746551,5.065604263290197,-1.8831063187580739,1.5912489722660723,6,12,94670212,50331648,50331648,8.364536264283378,8144,061e6160e664a2c917c20ae9ee02149940078be925036212b81c897c01ab01f7,9acdb6de6eb161782e7a2d4576ad6c3ab52e0e13638161cebacd36ae67e63d68,39a1195a0a4fb0bf207339d556ddd3062799cb37e1488c19c0dee77b93bc3194,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_centered_svd_resample_rho1_4,3417,Centered-fit SVD / linear resampling,1/4,64,2048,N/A (packing32),64,67.18441053774502,63.171892656979466,65.17815159736224,67.21139241951877,3.3367727919027885,-1.0156615593379286,1.160555616282437,8,14,94670212,50331648,50331648,8.852845399233532,8096,87433c749d4d4c5caacf356f84a470df9b9150db7605098af30695cae1614c03,29426e34503317266103cb591fc90e1f82702eba0fbc21e4de0d8ccecff1add2,17e8d25d0a2d3869d6ef26dc8cabc2275d4897dc10b70024b7fe003feab83003,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
