report_row,reference_id,source_group,source_row_id,seed,arm,structure,rho,category,regime,model_view_id,development_participants,development_cfp_macro_f1,development_cfp_macro_precision,development_cfp_macro_recall,development_cfp_accuracy,development_cfp_confusion_matrix,development_cfp_class_support,development_cfp_log_loss,development_cfp_auroc,development_cfp_brier_binary,development_oct_macro_f1,development_oct_macro_precision,development_oct_macro_recall,development_oct_accuracy,development_oct_confusion_matrix,development_oct_class_support,development_oct_log_loss,development_oct_auroc,development_oct_brier_binary,development_fixed_probability_fusion_macro_f1,development_fixed_probability_fusion_macro_precision,development_fixed_probability_fusion_macro_recall,development_fixed_probability_fusion_accuracy,development_fixed_probability_fusion_confusion_matrix,development_fixed_probability_fusion_class_support,development_fixed_probability_fusion_log_loss,development_fixed_probability_fusion_auroc,development_fixed_probability_fusion_brier_binary,development_branch_mean_macro_f1,test_participants,test_cfp_macro_f1,test_cfp_macro_precision,test_cfp_macro_recall,test_cfp_accuracy,test_cfp_confusion_matrix,test_cfp_class_support,test_cfp_log_loss,test_cfp_auroc,test_cfp_brier_binary,test_oct_macro_f1,test_oct_macro_precision,test_oct_macro_recall,test_oct_accuracy,test_oct_confusion_matrix,test_oct_class_support,test_oct_log_loss,test_oct_auroc,test_oct_brier_binary,test_fixed_probability_fusion_macro_f1,test_fixed_probability_fusion_macro_precision,test_fixed_probability_fusion_macro_recall,test_fixed_probability_fusion_accuracy,test_fixed_probability_fusion_confusion_matrix,test_fixed_probability_fusion_class_support,test_fixed_probability_fusion_log_loss,test_fixed_probability_fusion_auroc,test_fixed_probability_fusion_brier_binary,test_branch_mean_macro_f1,backbone_lr,training_stage,parameters,best_epoch,stop_epoch,training_seconds,peak_training_reserved_mib,checkpoint_sha256
R0172,current_direct_and_host:branch_linear_resample_M32_S128_k3_r22_lr6e-05_seed3416,current_direct_and_host,branch_linear_resample_M32_S128_k3_r22_lr6e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 174456832}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3416404992.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""linear_resample_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,662f338b7d41ea7f9ad4e2505a72ff74e14d1d3d7e245e5edd1758e6d7f27445,296,0.6824179336163996,0.6824657534246575,0.6824324324324325,0.6824324324324325,"[[100, 48], [46, 102]]","[148, 148]",1.2420741179649204,0.7275840029218408,0.26703551638360723,0.6621004566210045,0.6622807017543859,0.6621621621621622,0.6621621621621622,"[[100, 48], [52, 96]]","[148, 148]",1.650008604914414,0.6770909422936449,0.30761027534759994,0.6756608683741954,0.6757077625570777,0.6756756756756757,0.6756756756756757,"[[99, 49], [47, 101]]","[148, 148]",0.7990816858681908,0.7437454346238129,0.21865946675021836,0.672259195118702,290,0.5789899566852301,0.5795525022661132,0.5793103448275863,0.5793103448275863,"[[80, 65], [57, 88]]","[145, 145]",1.6404177597842977,0.6259215219976219,0.36336384861530613,0.5716804040211539,0.5729131746563862,0.5724137931034483,0.5724137931034483,"[[89, 56], [68, 77]]","[145, 145]",1.636579413992636,0.6331034482758621,0.3455960176902703,0.6172368280241145,0.6172469558599696,0.6172413793103448,0.6172413793103448,"[[90, 55], [56, 89]]","[145, 145]",1.0294566764109747,0.6409036860879905,0.29108025287885664,0.5753351803531921,6e-05,communication,50285956,9,15,251.8920994719956,7586.0,9fd25f38707ae881aec23bf238ad38395f1ece0696b5822d0ecd1f328165e857
R0173,current_direct_and_host:branch_linear_resample_M32_S128_k3_r22_lr6e-05_seed3417,current_direct_and_host,branch_linear_resample_M32_S128_k3_r22_lr6e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 174456832}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3416404992.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""linear_resample_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,6c1e325b8890fdb4c715fb4fded52e5451d69c4d91c2b45aa0fb1029ecf47ea2,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,6e-05,communication,50285956,0,8,217.2259496859915,7586.0,cc5a538e909ecac6a68141ee3cf8121cdd13c0f5d2bf89ac9632acf55a8088de
R0174,current_direct_and_host:branch_linear_resample_M32_S128_k3_r22_lr6e-05_seed3418,current_direct_and_host,branch_linear_resample_M32_S128_k3_r22_lr6e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 174456832}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3416404992.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""linear_resample_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""same_width_ordinary""}, {""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""compute_ordinary""}], ""mode"": ""linear_resample"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,fc3c0d404c9c97680145fc54c9aa1dc13e6f2e62c06656ed28af3965fefd99f3,296,0.6616059996341687,0.6632352941176471,0.6621621621621622,0.6621621621621622,"[[92, 56], [44, 104]]","[148, 148]",1.3417697630433296,0.7169010226442658,0.2827959101199154,0.6402494955054119,0.64453125,0.6418918918918919,0.6418918918918919,"[[105, 43], [63, 85]]","[148, 148]",1.4560577025381167,0.6843042366691016,0.29779065683884615,0.6992385062392255,0.699552081905023,0.6993243243243243,0.6993243243243243,"[[106, 42], [47, 101]]","[148, 148]",0.7959260752366585,0.7452063550036523,0.21938296202852905,0.6509277475697903,290,0.5783276125095347,0.580056651783571,0.5793103448275863,0.5793103448275863,"[[77, 68], [54, 91]]","[145, 145]",1.684067133636908,0.6401426872770511,0.35016782269468033,0.5878861701238371,0.591221447928765,0.5896551724137931,0.5896551724137931,"[[95, 50], [69, 76]]","[145, 145]",1.6171668343557124,0.6246848989298455,0.3424417194823333,0.6344653729071537,0.634508348794063,0.6344827586206896,0.6344827586206897,"[[93, 52], [54, 91]]","[145, 145]",0.973599173497616,0.6549821640903687,0.28101852440652847,0.5831068913166859,6e-05,communication,50285956,5,8,140.01043588700122,7586.0,9fb0801020b66b38798de8d31e3de72903b436757b810d89023f9541f865c0f4
R0175,current_direct_and_host:branch_radon_M32_S128_k3_r22_lr3e-05_seed3416,current_direct_and_host,branch_radon_M32_S128_k3_r22_lr3e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 2747184}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3244695344.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""radon_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,0312f5e238641d2855c0a5872d5814f3ff5bf091d1c9c7cf59df33a111e23fac,296,0.7118875032922235,0.7156835530881333,0.7128378378378378,0.7128378378378378,"[[114, 34], [51, 97]]","[148, 148]",1.2579424200423341,0.7578067932797662,0.24270823503783215,0.667948717948718,0.6709164818920916,0.668918918918919,0.668918918918919,"[[107, 41], [57, 91]]","[148, 148]",1.6137922625703238,0.7074050401753105,0.2875676548433513,0.7051083857226288,0.7088364561647005,0.7060810810810811,0.706081081081081,"[[113, 35], [52, 96]]","[148, 148]",1.0414754939303457,0.7561632578524471,0.228775946667538,0.6899181106204708,290,0.6122994652406417,0.6155741268537751,0.6137931034482759,0.6137931034482759,"[[98, 47], [65, 80]]","[145, 145]",1.5348979509196337,0.6667776456599286,0.32782688574014573,0.5918610753303755,0.5942510472338581,0.593103448275862,0.593103448275862,"[[94, 51], [67, 78]]","[145, 145]",1.695145397463734,0.6607847800237814,0.34479771521342956,0.6122994652406417,0.6155741268537751,0.6137931034482759,0.6137931034482759,"[[98, 47], [65, 80]]","[145, 145]",1.2213382598177511,0.6650178359096314,0.2952824720760869,0.6020802702855086,3e-05,communication,50285956,7,13,390.91558538901154,7588.0,332c954d190564406c127e343d361de1f5d726f3a2acf74271d6d637f8b32411
R0176,current_direct_and_host:branch_radon_M32_S128_k3_r22_lr3e-05_seed3417,current_direct_and_host,branch_radon_M32_S128_k3_r22_lr3e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 2747184}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3244695344.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""radon_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,6d97e7c65ba7bcc3b2eebf09e86964c6a86bc6ed0a15e5af745d6353489d2977,296,0.670639518210496,0.67583748776965,0.6722972972972973,0.6722972972972973,"[[110, 38], [59, 89]]","[148, 148]",1.418643650203717,0.739682249817385,0.2687652857348343,0.6716639793246195,0.6736369910282953,0.6722972972972974,0.6722972972972973,"[[106, 42], [55, 93]]","[148, 148]",2.0157785677037077,0.6926132213294375,0.2917495042294976,0.6767481693508524,0.6843131726114948,0.6790540540540541,0.6790540540540541,"[[113, 35], [60, 88]]","[148, 148]",1.1980526789817365,0.7398648648648649,0.24203632899705463,0.6711517487675578,290,0.6154031635802469,0.6277115103930746,0.6206896551724138,0.6206896551724138,"[[107, 38], [72, 73]]","[145, 145]",1.5625489170485363,0.6653507728894174,0.31600989563474363,0.6143755615453729,0.6208333333333333,0.6172413793103448,0.6172413793103448,"[[102, 43], [68, 77]]","[145, 145]",2.032796966399171,0.6608799048751487,0.34198107615929113,0.6109076404249918,0.6254070004070005,0.6172413793103448,0.6172413793103448,"[[108, 37], [74, 71]]","[145, 145]",1.306117621224104,0.6769084423305589,0.29656746146235874,0.6148893625628099,3e-05,communication,50285956,9,15,267.4767558220192,7588.0,4acce971b4b1c888207bc8a0495a4f3efcbc5f3c26da7b0d427ed0edc9499532
R0177,current_direct_and_host:branch_radon_M32_S128_k3_r22_lr3e-05_seed3418,current_direct_and_host,branch_radon_M32_S128_k3_r22_lr3e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 2747184}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3244695344.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""radon_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,70471dc9970e2e83491938c4be9ef5241c33d8f34c77098b60b687c8639895f3,296,0.7003910743041177,0.7091577162238554,0.7027027027027027,0.7027027027027027,"[[117, 31], [57, 91]]","[148, 148]",1.4117290636109519,0.7363495252008766,0.2609705371769544,0.6570576426727845,0.662046312258305,0.6587837837837838,0.6587837837837838,"[[87, 61], [40, 108]]","[148, 148]",1.839974371243282,0.7010135135135135,0.30698507179477186,0.66544507997397,0.6657296951414599,0.6655405405405406,0.6655405405405406,"[[96, 52], [47, 101]]","[148, 148]",1.024119053905413,0.7414170927684441,0.2316228523634849,0.6787243584884511,290,0.6203413444792756,0.6293103448275862,0.6241379310344828,0.6241379310344828,"[[105, 40], [69, 76]]","[145, 145]",1.6001488485796962,0.6654458977407848,0.3311210487314337,0.5860670976718523,0.5928754434371305,0.5896551724137931,0.5896551724137931,"[[72, 73], [46, 99]]","[145, 145]",1.7678142389460045,0.6501307966706302,0.34310720687339513,0.6273025846065972,0.6279757645150518,0.6275862068965516,0.6275862068965518,"[[95, 50], [58, 87]]","[145, 145]",1.0644981820927055,0.6706302021403091,0.27869676756463513,0.6032042210755639,3e-05,communication,50285956,8,14,399.60160356300185,7588.0,f3fb8be57f36dced8035f4326bdd678d10445677a5b763ffe5db6f04fe4f584e
R0178,current_direct_and_host:branch_radon_M32_S128_k3_r22_lr6e-05_seed3416,current_direct_and_host,branch_radon_M32_S128_k3_r22_lr6e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 2747184}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3244695344.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""radon_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,84dfd6f243a765b6cf73eefb0db54c8c166d148e3685379e773eeed245ef5b46,296,0.7263482280431433,0.7263616856138428,0.7263513513513513,0.7263513513513513,"[[107, 41], [40, 108]]","[148, 148]",1.2281116872196416,0.7624178232286339,0.2384594768931293,0.7025804978305549,0.7030364002194989,0.7027027027027027,0.7027027027027027,"[[101, 47], [41, 107]]","[148, 148]",1.437208728158047,0.7560719503287072,0.25578227500480744,0.712808337233326,0.7129253254167618,0.7128378378378379,0.7128378378378378,"[[104, 44], [41, 107]]","[148, 148]",1.1319064462767041,0.7682615047479913,0.2281784423229319,0.714464362936849,290,0.6062223069226738,0.6076337340165701,0.6068965517241379,0.6068965517241379,"[[82, 63], [51, 94]]","[145, 145]",1.5381804515951354,0.6739120095124851,0.3335425209465857,0.6378922833596936,0.6379901027788352,0.6379310344827587,0.6379310344827587,"[[91, 54], [51, 94]]","[145, 145]",1.6660228951877243,0.678382877526754,0.3169107987447618,0.6344653729071537,0.634508348794063,0.6344827586206896,0.6344827586206897,"[[91, 54], [52, 93]]","[145, 145]",1.3462323590454177,0.6829013079667063,0.30549722542678004,0.6220572951411837,6e-05,communication,50285956,20,26,455.1706203680078,7588.0,12b1eeab97ed253858d502730bd780d258e10cd0304fcd7808239317e71c4c87
R0179,current_direct_and_host:branch_radon_M32_S128_k3_r22_lr6e-05_seed3417,current_direct_and_host,branch_radon_M32_S128_k3_r22_lr6e-05_seed3417,3417,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 2747184}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3244695344.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""radon_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,8e865c5aba6b2f3a631bd35ecc8f1332e50a5c31ac52530d9fbcb12c676191d3,296,0.6722935570393198,0.6723051636762087,0.6722972972972974,0.6722972972972973,"[[99, 49], [48, 100]]","[148, 148]",1.4846696359084142,0.7149379108838568,0.28540262637897534,0.6620232929892669,0.6624291201755991,0.6621621621621622,0.6621621621621622,"[[95, 53], [47, 101]]","[148, 148]",1.7697841614851684,0.712655222790358,0.3021733429749585,0.6655061810129328,0.6656085864352592,0.6655405405405406,0.6655405405405406,"[[100, 48], [51, 97]]","[148, 148]",1.3254637949753418,0.7177684441197956,0.2682399839511203,0.6671584250142933,290,0.593084094368341,0.593121164549736,0.593103448275862,0.593103448275862,"[[87, 58], [60, 85]]","[145, 145]",1.5299595941197384,0.6588822829964328,0.3328039236099126,0.6137747336377474,0.6138147566718996,0.6137931034482759,0.6137931034482759,"[[90, 55], [57, 88]]","[145, 145]",1.8158362308372145,0.6584066587395957,0.3264779144005456,0.6137196137196137,0.6138797658146509,0.6137931034482759,0.6137931034482759,"[[91, 54], [58, 87]]","[145, 145]",1.312326662293198,0.6650178359096315,0.3047914563558291,0.6034294140030442,6e-05,communication,50285956,12,18,502.2585372820031,7588.0,02ac3a7d64e23df6f76dd433f4e103c9d1cb8d6eabb87f53ffb9c5da2310c200
R0180,current_direct_and_host:branch_radon_M32_S128_k3_r22_lr6e-05_seed3418,current_direct_and_host,branch_radon_M32_S128_k3_r22_lr6e-05_seed3418,3418,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 10903552, ""channel_encode"": 10903552, ""forward_projection"": 174456832, ""mask_multiply"": 371712.0, ""mixer"": 3045064704, ""residual"": 247808, ""return_projection"": 2747184}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 3244695344.0, ""h"": 704, ""parameters"": 5947392, ""r"": 22, ""rho"": 0.0859375}, ""h"": 704, ""id"": ""radon_M32_S128_k3_r22"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_compute"", ""role"": ""radon""}], ""mode"": ""radon"", ""r"": 22, ""rho"": 0.0859375}",,direct,single_width,306ad7722ccb85bbca79dade02ab0f97b867f880faef8fc81409103f7ef8e457,296,0.6685406097170803,0.6696936341955604,0.6689189189189189,0.668918918918919,"[[94, 54], [44, 104]]","[148, 148]",1.4274038984252089,0.7097790357925493,0.2955847800715414,0.6586863947209188,0.6589652177887473,0.6587837837837838,0.6587837837837838,"[[95, 53], [48, 100]]","[148, 148]",1.6376141341147206,0.7024744338933528,0.2941824806122094,0.6517050322728051,0.6525913027539751,0.652027027027027,0.652027027027027,"[[92, 56], [47, 101]]","[148, 148]",1.2917824645666254,0.7100529583637692,0.27417398151811645,0.6636135022189995,290,0.6202380952380953,0.6212664277180406,0.6206896551724137,0.6206896551724138,"[[85, 60], [50, 95]]","[145, 145]",1.4887614709892099,0.6872294887039239,0.3163673516945833,0.6378233719892952,0.638095238095238,0.6379310344827587,0.6379310344827587,"[[95, 50], [55, 90]]","[145, 145]",1.768171481744771,0.6617835909631391,0.3228241726582333,0.6344827586206897,0.6344827586206897,0.6344827586206897,0.6344827586206897,"[[92, 53], [53, 92]]","[145, 145]",1.3468903092590279,0.6799524375743162,0.2946123402432192,0.6290307336136952,6e-05,communication,50285956,11,13,227.9188507060171,7588.0,90a82663eee895ce10dd70504a5c8439612acca97a6c5e36ea924e705b578a01
R0181,current_direct_and_host:branch_linear_resample_M32_S128_k3_r32_lr3e-05_seed3416,current_direct_and_host,branch_linear_resample_M32_S128_k3_r32_lr3e-05_seed3416,3416,,"{""M"": 32, ""S"": 128, ""cost"": {""components_per_participant"": {""channel_decode"": 15859712, ""channel_encode"": 15859712, ""forward_projection"": 253755392, ""mask_multiply"": 786432.0, ""mixer"": 6442450944, ""residual"": 247808, ""return_projection"": 253755392}, ""convention"": ""dense multiply/add=1 each; padded MAC=2; two eyes; mask amortized over batch16; excludes memory/indexing"", ""flops_per_participant"": 6982715392.0, ""h"": 1024, ""parameters"": 12582912, ""r"": 32, ""rho"": 0.125}, ""h"": 1024, ""id"": ""linear_resample_M32_S128_k3_r32"", ""k"": 3, ""memberships"": [{""budget_h"": 1024, ""kind"": ""equal_parameters""}], ""mode"": ""linear_resample"", ""r"": 32, ""rho"": 0.125}",,direct,single_width,a0e36d0d2c97b0a69f007f3f894518d16f033e0bccaed61e3d7a3f142dd7df5a,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,communication,56921476,0,8,140.71622574300272,7548.0,01bfbded1c1a33b1a0707e0d8e3be0e2fe3dcfa83cbde958bd1215a0c83f6360
